_id,ジャンルID,ジャンル階層名,商品属性定義詳細グループ
64fec5ddf6969c5e728f9838,508075,CD・DVD>DVD>趣味・実用・教養>自動車・バイク,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9839,500189,CD・DVD>DVD>趣味・実用・教養>料理,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983a,500190,CD・DVD>DVD>趣味・実用・教養>美術・工芸,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983b,508059,CD・DVD>DVD>趣味・実用・教養>動物・ペット,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983c,508061,CD・DVD>DVD>趣味・実用・教養>ファッション・メイク,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983d,508062,CD・DVD>DVD>趣味・実用・教養>アウトドア,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983e,508068,CD・DVD>DVD>趣味・実用・教養>BGV,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f983f,101379,CD・DVD>DVD>趣味・実用・教養>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9840,400066,CD・DVD>DVD>アイドル,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9841,207501,CD・DVD>DVD>キッズ・ファミリー>子供番組,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9842,207503,CD・DVD>DVD>キッズ・ファミリー>乗り物,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9843,207504,CD・DVD>DVD>キッズ・ファミリー>動物,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9844,207508,CD・DVD>DVD>キッズ・ファミリー>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9845,101950,CD・DVD>DVD>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9846,553487,CD・DVD>Blu-ray>洋画>アクション,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9847,563990,CD・DVD>DVD>TVドキュメンタリー>動物・人体・自然,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9848,563989,CD・DVD>DVD>TVドキュメンタリー>歴史・地理,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9849,500185,CD・DVD>DVD>趣味・実用・教養>歴史・地理,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984a,101953,CD・DVD>DVD>アニメ>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984b,400030,CD・DVD>DVD>TVドラマ>海外>ヒューマン,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984c,400031,CD・DVD>DVD>TVドラマ>海外>ロマンス・ラブストーリー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984d,400028,CD・DVD>DVD>TVドラマ>海外>サスペンス・ミステリー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984e,508021,CD・DVD>DVD>TVドラマ>海外>コメディー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f984f,505030,CD・DVD>DVD>特撮ヒーロー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9850,508023,CD・DVD>DVD>TVドラマ>海外>刑事,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9851,101356,CD・DVD>DVD>TVドラマ>海外>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9852,553472,CD・DVD>DVD>TVドラマ>アジア・韓国>韓国,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9853,553473,CD・DVD>DVD>TVドラマ>アジア・韓国>アクション,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9854,553474,CD・DVD>DVD>TVドラマ>アジア・韓国>史劇,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9855,553475,CD・DVD>DVD>TVドラマ>アジア・韓国>ヒューマン,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9856,553476,CD・DVD>DVD>TVドラマ>アジア・韓国>ロマンス・ラブストーリー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9857,553477,CD・DVD>DVD>TVドラマ>アジア・韓国>サスペンス・ミステリー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9858,553478,CD・DVD>DVD>TVドラマ>アジア・韓国>コメディー,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9859,508022,CD・DVD>DVD>TVドラマ>海外>青春,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985a,304900,CD・DVD>DVD>TVドラマ>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985b,508024,CD・DVD>DVD>TVドラマ>アジア・韓国>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985c,400053,CD・DVD>DVD>アニメ>劇場版,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985d,400041,CD・DVD>DVD>アニメ>TVアニメ,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985e,500171,CD・DVD>DVD>アニメ>キッズアニメ,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f985f,500160,CD・DVD>DVD>アニメ>オリジナルアニメ,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9860,204209,CD・DVD>DVD>お笑い・バラエティー>その他,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9861,508035,CD・DVD>DVD>アニメ>海外アニメ,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9862,400037,CD・DVD>DVD>お笑い・バラエティー>漫才,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9863,400034,CD・DVD>DVD>お笑い・バラエティー>TV番組,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9864,400038,CD・DVD>DVD>お笑い・バラエティー>落語,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9865,400035,CD・DVD>DVD>お笑い・バラエティー>ライブ,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9866,400036,CD・DVD>DVD>お笑い・バラエティー>コント,DVD・Blu-ray・LD・ビデオ
64fec5ddf6969c5e728f9867,508057,CD・DVD>DVD>スポーツ>ダンス,ダンスDVD
64fec5ddf6969c5e728f9868,553543,CD・DVD>Blu-ray>スポーツ>テニス,テニスDVD・Blu-ray
64fec5ddf6969c5e728f9869,568731,CD・DVD>DVD>スポーツ>テニス,テニスDVD・Blu-ray
64fec5ddf6969c5e728f986a,553546,CD・DVD>Blu-ray>スポーツ>マリンスポーツ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f986b,553539,CD・DVD>Blu-ray>スポーツ>サッカー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f986c,553538,CD・DVD>Blu-ray>スポーツ>ゴルフ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f986d,553540,CD・DVD>Blu-ray>スポーツ>スキー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f986e,553541,CD・DVD>Blu-ray>スポーツ>スノーボード,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f986f,553542,CD・DVD>Blu-ray>スポーツ>自転車,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9870,553544,CD・DVD>Blu-ray>スポーツ>バスケットボール,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9871,553545,CD・DVD>Blu-ray>スポーツ>フィットネス・ヨガ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9872,553547,CD・DVD>Blu-ray>スポーツ>モータースポーツ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9873,200683,CD・DVD>ビデオ>スポーツ>スキー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9874,505040,CD・DVD>Blu-ray>スポーツ>その他,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9875,200678,CD・DVD>ビデオ>スポーツ>カー・バイク・レース,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9876,200679,CD・DVD>ビデオ>スポーツ>格闘技,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9877,200680,CD・DVD>ビデオ>スポーツ>ゴルフ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9878,200681,CD・DVD>ビデオ>スポーツ>野球,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9879,200682,CD・DVD>ビデオ>スポーツ>サッカー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987a,200558,CD・DVD>LD>スポーツ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987b,553537,CD・DVD>Blu-ray>スポーツ>格闘技・武道,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987c,553548,CD・DVD>Blu-ray>スポーツ>野球,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987d,101380,CD・DVD>DVD>スポーツ>その他,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987e,101353,CD・DVD>ビデオ>スポーツ>その他,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f987f,508034,CD・DVD>DVD>スポーツ>モータースポーツ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9880,211014,CD・DVD>DVD>スポーツ>野球,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9881,508026,CD・DVD>DVD>スポーツ>格闘技・武道>キックボクシング,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9882,400040,CD・DVD>DVD>スポーツ>格闘技・武道>プロレス,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9883,508027,CD・DVD>DVD>スポーツ>格闘技・武道>ボクシング,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9884,508028,CD・DVD>DVD>スポーツ>格闘技・武道>ムエタイ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9885,508029,CD・DVD>DVD>スポーツ>格闘技・武道>空手,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9886,508030,CD・DVD>DVD>スポーツ>格闘技・武道>剣道,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9887,508031,CD・DVD>DVD>スポーツ>格闘技・武道>柔術,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9888,508033,CD・DVD>DVD>スポーツ>格闘技・武道>大相撲,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9889,508032,CD・DVD>DVD>スポーツ>格闘技・武道>柔道,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988a,211004,CD・DVD>DVD>スポーツ>ゴルフ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988b,211005,CD・DVD>DVD>スポーツ>マリンスポーツ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988c,211006,CD・DVD>DVD>スポーツ>サッカー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988d,211007,CD・DVD>DVD>スポーツ>自転車,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988e,211008,CD・DVD>DVD>スポーツ>スキー,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f988f,211010,CD・DVD>DVD>スポーツ>スノーボード,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9890,211012,CD・DVD>DVD>スポーツ>バスケットボール,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9891,211013,CD・DVD>DVD>スポーツ>フィッシング,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9892,406288,CD・DVD>DVD>スポーツ>フィットネス・ヨガ,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9893,211002,CD・DVD>DVD>スポーツ>格闘技・武道>その他,DVD・Blu-ray（スポーツ）
64fec5ddf6969c5e728f9894,553673,CD・DVD>Blu-ray>舞台>演劇,舞台DVD・Blu-ray
64fec5ddf6969c5e728f9895,568236,CD・DVD>Blu-ray>舞台>バレエ,舞台DVD・Blu-ray
64fec5ddf6969c5e728f9896,505046,CD・DVD>Blu-ray>舞台>その他,舞台DVD・Blu-ray
64fec5ddf6969c5e728f9897,553672,CD・DVD>Blu-ray>舞台>ミュージカル,舞台DVD・Blu-ray
64fec5ddf6969c5e728f9898,568237,CD・DVD>Blu-ray>舞台>歌舞伎・能・狂言,舞台DVD・Blu-ray
64fec5ddf6969c5e728f9899,508082,CD・DVD>DVD>舞台>歌舞伎・能・狂言,舞台DVD・Blu-ray
64fec5ddf6969c5e728f989a,406294,CD・DVD>DVD>舞台>演劇,舞台DVD・Blu-ray
64fec5ddf6969c5e728f989b,508081,CD・DVD>DVD>舞台>バレエ,舞台DVD・Blu-ray
64fec5ddf6969c5e728f989c,508080,CD・DVD>DVD>舞台>ミュージカル,舞台DVD・Blu-ray
64fec5ddf6969c5e728f989d,508083,CD・DVD>DVD>舞台>その他,舞台DVD・Blu-ray
64fec5ddf6969c5e728f989e,207505,CD・DVD>DVD>キッズ・ファミリー>学習・教育,DVD・Blu-ray（学習・教育）
64fec5ddf6969c5e728f989f,553669,CD・DVD>Blu-ray>キッズ・ファミリー>学習・教育,DVD・Blu-ray（学習・教育）
64fec5ddf6969c5e728f98a0,553626,CD・DVD>Blu-ray>ミュージック>洋楽>ジャズ・ブルース,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a1,553625,CD・DVD>Blu-ray>ミュージック>洋楽>R&B・ディスコ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a2,553624,CD・DVD>Blu-ray>ミュージック>洋楽>インディーズ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a3,553623,CD・DVD>Blu-ray>ミュージック>洋楽>ヘビーメタル・ハードロック,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a4,553622,CD・DVD>Blu-ray>ミュージック>洋楽>ロック・ポップス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a5,553617,CD・DVD>Blu-ray>ミュージック>邦楽>演歌・歌謡曲,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a6,553618,CD・DVD>Blu-ray>ミュージック>カラオケ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a7,553627,CD・DVD>Blu-ray>ミュージック>洋楽>ラップ・ヒップホップ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a8,553616,CD・DVD>Blu-ray>ミュージック>邦楽>童謡・民謡,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98a9,553614,CD・DVD>Blu-ray>ミュージック>邦楽>テクノ・リミックス・ハウス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98aa,553613,CD・DVD>Blu-ray>ミュージック>邦楽>ラップ・ヒップホップ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ab,553620,CD・DVD>Blu-ray>ミュージック>邦楽>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ac,553628,CD・DVD>Blu-ray>ミュージック>洋楽>テクノ・リミックス・ハウス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ad,553633,CD・DVD>Blu-ray>ミュージック>イージーリスニング・ヒーリング,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ae,553632,CD・DVD>Blu-ray>ミュージック>インストゥルメンタル,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98af,553634,CD・DVD>Blu-ray>ミュージック>洋楽>トランス・ユーロビート,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b0,553635,CD・DVD>Blu-ray>ミュージック>洋楽>フォーク・カントリー,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b1,553636,CD・DVD>Blu-ray>ミュージック>洋楽>ゴスペル,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b2,553638,CD・DVD>Blu-ray>ミュージック>洋楽>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b3,562680,CD・DVD>Blu-ray>ミュージック>韓国（K-POP）・アジア,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b4,505042,CD・DVD>Blu-ray>ミュージック>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b5,200701,CD・DVD>ビデオ>ミュージック>邦楽,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b6,200702,CD・DVD>ビデオ>ミュージック>洋楽,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b7,101351,CD・DVD>ビデオ>ミュージック>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b8,200560,CD・DVD>LD>ミュージック,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98b9,553608,CD・DVD>Blu-ray>ミュージック>邦楽>ジャズ・ブルース,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ba,553629,CD・DVD>Blu-ray>ミュージック>洋楽>パンク・ハードコア,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98bb,553607,CD・DVD>Blu-ray>ミュージック>邦楽>R&B・ディスコ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98bc,400059,CD・DVD>DVD>ミュージック>洋楽>ヘビーメタル・ハードロック,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98bd,553605,CD・DVD>Blu-ray>ミュージック>邦楽>ヘビーメタル・ハードロック,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98be,400056,CD・DVD>DVD>ミュージック>邦楽>インディーズ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98bf,400057,CD・DVD>DVD>ミュージック>邦楽>R&B・ディスコ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c0,300340,CD・DVD>DVD>ミュージック>邦楽>ジャズ・ブルース,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c1,508047,CD・DVD>DVD>ミュージック>邦楽>ラップ・ヒップホップ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c2,508048,CD・DVD>DVD>ミュージック>邦楽>テクノ・リミックス・ハウス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c3,508050,CD・DVD>DVD>ミュージック>邦楽>童謡・民謡,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c4,508051,CD・DVD>DVD>ミュージック>邦楽>演歌・歌謡曲,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c5,508052,CD・DVD>DVD>ミュージック>カラオケ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c6,300345,CD・DVD>DVD>ミュージック>邦楽>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c7,300347,CD・DVD>DVD>ミュージック>洋楽>ロック・ポップス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c8,553606,CD・DVD>Blu-ray>ミュージック>邦楽>インディーズ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98c9,400055,CD・DVD>DVD>ミュージック>邦楽>ヘビーメタル・ハードロック,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ca,400060,CD・DVD>DVD>ミュージック>洋楽>インディーズ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98cb,300348,CD・DVD>DVD>ミュージック>洋楽>ジャズ・ブルース,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98cc,400062,CD・DVD>DVD>ミュージック>洋楽>ラップ・ヒップホップ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98cd,400063,CD・DVD>DVD>ミュージック>洋楽>テクノ・リミックス・ハウス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98ce,400064,CD・DVD>DVD>ミュージック>洋楽>パンク・ハードコア,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98cf,300351,CD・DVD>DVD>ミュージック>インストゥルメンタル,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d0,508053,CD・DVD>DVD>ミュージック>洋楽>トランス・ユーロビート,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d1,508054,CD・DVD>DVD>ミュージック>洋楽>フォーク・カントリー,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d2,300353,CD・DVD>DVD>ミュージック>洋楽>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d3,562677,CD・DVD>DVD>ミュージック>韓国（K-POP）・アジア,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d4,101378,CD・DVD>DVD>ミュージック>その他,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d5,553604,CD・DVD>Blu-ray>ミュージック>邦楽>ロック・ポップス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d6,400061,CD・DVD>DVD>ミュージック>洋楽>R&B・ディスコ,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d7,300339,CD・DVD>DVD>ミュージック>邦楽>ロック・ポップス,LD・ビデオ・DVD・Blu-ray（ミュージック）
64fec5ddf6969c5e728f98d8,508079,CD・DVD>DVD>舞台>オペラ,オペラDVD・Blu-ray
64fec5ddf6969c5e728f98d9,568235,CD・DVD>Blu-ray>舞台>オペラ,オペラDVD・Blu-ray
64fec5ddf6969c5e728f98da,505066,CD・DVD>CD>クラシック>オペラ・バレエ,オペラ・バレエCD
64fec5ddf6969c5e728f98db,300349,CD・DVD>DVD>ミュージック>クラシック,CD・レコード（DVD・Blu-ray）
64fec5ddf6969c5e728f98dc,553630,CD・DVD>Blu-ray>ミュージック>クラシック,CD・レコード（DVD・Blu-ray）
64fec5ddf6969c5e728f98dd,503295,CD・DVD>CD>サウンドトラック>TVアニメ,CD・レコード・カセット
64fec5ddf6969c5e728f98de,500131,CD・DVD>CD>サウンドトラック>TVドラマ,CD・レコード・カセット
64fec5ddf6969c5e728f98df,508108,CD・DVD>CD>サウンドトラック>洋画,CD・レコード・カセット
64fec5ddf6969c5e728f98e0,508097,CD・DVD>CD>サウンドトラック>邦画,CD・レコード・カセット
64fec5ddf6969c5e728f98e1,500130,CD・DVD>CD>イージーリスニング・ヒーリング>その他,CD・レコード・カセット
64fec5ddf6969c5e728f98e2,500129,CD・DVD>CD>カラオケ,CD・レコード・カセット
64fec5ddf6969c5e728f98e3,500128,CD・DVD>CD>イージーリスニング・ヒーリング>マタニティー,CD・レコード・カセット
64fec5ddf6969c5e728f98e4,205897,CD・DVD>CD>イージーリスニング・ヒーリング>ニューエイジ・ヒーリング,CD・レコード・カセット
64fec5ddf6969c5e728f98e5,200535,CD・DVD>CD>インストゥルメンタル,CD・レコード・カセット
64fec5ddf6969c5e728f98e6,508096,CD・DVD>CD>キッズ・ファミリー>その他,CD・レコード・カセット
64fec5ddf6969c5e728f98e7,205890,CD・DVD>CD>キッズ・ファミリー>童謡・民謡>その他,CD・レコード・カセット
64fec5ddf6969c5e728f98e8,505065,CD・DVD>CD>キッズ・ファミリー>童謡・民謡>わらべ歌・民謡,CD・レコード・カセット
64fec5ddf6969c5e728f98e9,505064,CD・DVD>CD>キッズ・ファミリー>童謡・民謡>童謡・唱歌,CD・レコード・カセット
64fec5ddf6969c5e728f98ea,505063,CD・DVD>CD>キッズ・ファミリー>童謡・民謡>子守り歌,CD・レコード・カセット
64fec5ddf6969c5e728f98eb,508093,CD・DVD>CD>キッズ・ファミリー>キッズ,CD・レコード・カセット
64fec5ddf6969c5e728f98ec,406229,CD・DVD>CD>ゲームミュージック,CD・レコード・カセット
64fec5ddf6969c5e728f98ed,508090,CD・DVD>CD>アニメ,CD・レコード・カセット
